"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.363714256E2,-1.425531442E-1,3.722464369E0,-2.272830266E0
2.363814596E2,-3.073225649E-1,3.255339081E0,-2.475773088E0
2.363914946E2,-2.663797031E-1,3.253885463E0,-2.510104430E0
2.364015286E2,-3.168745033E-2,3.578635143E0,-2.565938323E0
2.364115626E2,3.293025409E-1,4.212906014E0,-2.631188571E0
2.364215966E2,7.776274223E-1,5.051863346E0,-2.495943643E0
2.364316316E2,1.084591553E0,5.674416397E0,-2.081535097E0
2.364416656E2,9.278589839E-1,6.006966847E0,-1.464307837E0
2.364516996E2,2.274691142E-1,6.267484862E0,-6.822811159E-1
2.364617336E2,-6.034651074E-1,6.085210193E0,-1.766107634E-2
2.364717676E2,-1.287779373E0,5.118837354E0,5.731570152E-1
2.364818026E2,-1.460417538E0,3.439057428E0,1.009544002E0
2.364918366E2,-1.323814448E0,2.107966266E0,1.318025558E0
2.365018706E2,-1.489713697E0,1.372923312E0,1.644770454E0
2.365119046E2,-1.566468781E0,1.005680162E0,2.068845470E0
2.365219396E2,-1.510015083E0,1.029344428E0,2.541868844E0
2.365319736E2,-1.200829742E0,1.231739366E0,2.964267025E0
2.365420076E2,-7.125238654E-1,1.468524703E0,3.120604030E0
2.365520416E2,-6.431038208E-2,1.920869983E0,3.123272699E0
2.365620766E2,4.469067123E-1,2.205559219E0,2.967045622E0
2.365721106E2,6.714215208E-1,2.027538984E0,2.593728969E0
2.365821446E2,8.082210778E-1,1.733069696E0,2.316671665E0
2.365921786E2,1.008330631E0,1.527993810E0,2.170652657E0
2.366022136E2,1.152210582E0,1.236562150E0,2.062362077E0
2.366122476E2,1.041232549E0,6.854100341E-1,1.689930693E0
2.366222816E2,5.616503526E-1,-1.371347487E-1,1.165157121E0
2.366323156E2,2.678101514E-1,-8.344789499E-1,8.385853033E-1
2.366423506E2,-1.461431153E-2,-1.549484666E0,6.463301682E-1
2.366523846E2,-1.986601020E-1,-2.294768434E0,2.441013730E-1
2.366624186E2,-2.631412227E-1,-2.916829734E0,-1.568786032E-1
2.366724526E2,-3.763094770E-1,-3.463041537E0,-1.349256706E-1
2.366824866E2,-4.646479686E-1,-3.907738659E0,7.456369400E-3
2.366925216E2,-5.767516641E-1,-4.293902814E0,3.298538603E-2
2.367025556E2,-6.284971107E-1,-4.714895325E0,1.525523946E-2
2.367125896E2,-5.576661330E-1,-5.057514680E0,1.790113378E-1
2.367226236E2,-3.823429996E-1,-5.304722094E0,4.258291809E-1
2.367326586E2,-1.890328076E-1,-5.556162892E0,6.171594326E-1
2.367426926E2,-4.489280216E-2,-5.711184273E0,7.510501461E-1
2.367527266E2,1.331314525E-1,-5.738484923E0,8.399232924E-1
2.367627606E2,4.467867713E-1,-5.673882546E0,8.542361069E-1
2.367727956E2,7.185614810E-1,-5.408248801E0,7.143449807E-1
2.367828296E2,9.547631194E-1,-5.041059446E0,5.061794257E-1
2.367928636E2,1.128825447E0,-4.502971764E0,2.841746807E-1
2.368028976E2,1.183941009E0,-4.031980298E0,-2.595462084E-2
2.368129326E2,1.280725585E0,-3.606831002E0,-3.863409602E-1
2.368229666E2,1.342126319E0,-3.092005298E0,-6.990673757E-1
2.368330006E2,1.349349385E0,-2.317884232E0,-9.498977244E-1
2.368430346E2,1.316304138E0,-1.381519303E0,-1.110580380E0
2.368530696E2,1.207772506E0,-3.839100534E-1,-1.243597519E0
2.368631036E2,1.045213187E0,5.489687651E-1,-1.452857673E0
2.368731376E2,7.863856012E-1,1.354647839E0,-1.548795279E0
2.368831716E2,4.063215539E-1,2.069795642E0,-1.402275749E0
2.368932066E2,6.554655656E-2,2.866744823E0,-1.266502233E0
2.369032406E2,-1.007934263E-1,3.699295946E0,-1.223562620E0
2.369132746E2,-1.993517545E-1,4.242788794E0,-1.182689413E0
2.369233086E2,-1.217989638E-1,4.272277472E0,-1.367535102E0
2.369333436E2,2.815443107E-1,3.909135559E0,-1.969091971E0
2.369433776E2,8.319039823E-1,3.824549738E0,-2.789113680E0
2.369534116E2,9.427845865E-1,4.203714191E0,-3.327756847E0
2.369634456E2,8.654545748E-1,4.911168813E0,-3.357320369E0
2.369734806E2,5.946884367E-1,5.867350540E0,-2.744035156E0
2.369835146E2,2.267330959E-1,6.914079325E0,-1.635407746E0
2.369935486E2,-7.342831090E-2,7.727053970E0,-4.942815113E-1
2.370035826E2,-3.732843469E-1,7.424252983E0,2.211522210E-1
2.370136176E2,-6.484000826E-1,5.738118888E0,4.919297612E-1
2.370236516E2,-9.478767805E-1,3.993599759E0,7.310025287E-1
2.370336856E2,-1.178832736E0,2.713496903E0,9.246447694E-1
2.370437196E2,-1.497676143E0,2.140104318E0,1.202500949E0
2.370537546E2,-1.973392306E0,1.874682242E0,1.792492025E0
2.370637886E2,-2.631256399E0,1.476240689E0,2.449488684E0
2.370738226E2,-3.225238492E0,1.170367575E0,3.028640192E0
2.370838566E2,-3.437463477E0,1.103501741E0,3.389138578E0
2.370938916E2,-3.633367420E0,9.478336573E-1,3.271123055E0
2.371039256E2,-3.540526500E0,7.720774645E-1,2.799713513E0
2.371139596E2,-3.245016407E0,7.884742266E-1,2.154695460E0
2.371239936E2,-3.060680594E0,8.313308090E-1,1.547672906E0
2.371340286E2,-2.902083056E0,5.916709810E-1,8.956836565E-1
2.371440626E2,-2.470143096E0,2.122159213E-1,2.717468624E-1
2.371540966E2,-1.897031616E0,-1.937182546E-1,-1.897047257E-1
2.371641306E2,-1.372673928E0,-6.510389310E-1,-5.383135302E-1
2.371741656E2,-8.571379338E-1,-1.206743104E0,-7.682655184E-1
2.371841996E2,-2.803144951E-1,-1.655864230E0,-8.103350656E-1
2.371942336E2,3.655736236E-1,-2.063532105E0,-6.440977013E-1
2.372042676E2,8.097751947E-1,-2.474504827E0,-3.325684302E-1
2.372143016E2,1.110842189E0,-2.926926706E0,-7.200597569E-2
2.372243366E2,1.406204055E0,-3.399920259E0,1.724181636E-1
2.372343706E2,1.648082901E0,-3.901416065E0,5.093895471E-1
2.372444046E2,1.788968639E0,-4.437298177E0,7.843640725E-1
2.372544396E2,1.973189992E0,-4.825888926E0,9.677539515E-1
2.372644736E2,2.081292146E0,-5.198075312E0,1.111043333E0
2.372745076E2,2.114332861E0,-5.527479376E0,1.217338697E0
2.372845416E2,2.102215968E0,-5.714171031E0,1.299279385E0
2.372945766E2,1.891856538E0,-5.790105312E0,1.275229787E0
2.373046106E2,1.536292763E0,-5.687090237E0,1.243291271E0
2.373146446E2,1.036677860E0,-5.494192931E0,1.093488822E0
2.373246786E2,5.400020599E-1,-5.341490555E0,8.343602514E-1
2.373347136E2,1.546182159E-1,-4.985089898E0,5.106629245E-1
2.373447476E2,-2.369698164E-1,-4.507339634E0,2.526216432E-2
2.373547816E2,-4.717976515E-1,-3.976936364E0,-4.208463299E-1
2.373648155E2,-5.479811704E-1,-3.342789454E0,-9.313128611E-1
2.373748505E2,-5.235071377E-1,-2.656874805E0,-1.578706126E0
2.373848845E2,-5.206582280E-1,-1.991506103E0,-2.243718148E0
2.373949185E2,-4.280802859E-1,-1.289637326E0,-2.836356844E0
2.374049525E2,-1.987784350E-1,-3.691136742E-1,-3.176746656E0
2.374149875E2,-5.853925332E-2,6.081969666E-1,-3.347495878E0
2.374250215E2,2.110930366E-1,1.584094335E0,-3.279081116E0
2.374350555E2,4.532913601E-1,2.282165346E0,-3.018329211E0
2.374450895E2,5.149174317E-1,2.659732924E0,-2.664146987E0
2.374551245E2,5.394390462E-1,2.996275268E0,-2.274613667E0
2.374651585E2,5.462240090E-1,3.285459843E0,-1.930148345E0
2.374751925E2,5.259370212E-1,3.505396428E0,-1.787161849E0
2.374852265E2,4.153208573E-1,3.512307837E0,-1.989867274E0
2.374952615E2,2.239956488E-1,3.406843947E0,-2.272092493E0
2.375052955E2,5.799078450E-2,3.763679053E0,-2.524471039E0
2.375153295E2,-7.572188124E-2,4.276716093E0,-2.891228285E0
2.375253635E2,3.865959719E-2,5.129900286E0,-2.846861951E0
2.375353985E2,1.213947751E-1,5.876191530E0,-2.159219889E0
2.375454325E2,2.495989982E-1,6.269679322E0,-1.207749410E0
2.375554665E2,1.976214903E-1,6.597549076E0,-2.202552581E-1
2.375655005E2,-2.509434193E-1,6.454165408E0,5.269965367E-1
2.375755355E2,-8.903077264E-1,5.398994998E0,1.152414869E0
2.375855695E2,-1.273939891E0,3.935826929E0,1.692613395E0
2.375956035E2,-1.161025113E0,2.675447901E0,1.964059857E0
2.376056375E2,-1.170167527E0,1.879799725E0,2.169204741E0
2.376156725E2,-1.132600190E0,1.590931485E0,2.519263508E0
2.376257065E2,-9.803718775E-1,1.656741312E0,2.990634459E0
2.376357405E2,-6.300817061E-1,1.798652067E0,3.301595235E0
2.376457745E2,-1.057482838E-1,1.908178017E0,3.277293037E0
2.376558095E2,3.489532055E-1,2.126824706E0,2.913193935E0
2.376658435E2,5.436032870E-1,2.143310931E0,2.427610596E0
2.376758775E2,8.771667670E-1,1.866483861E0,2.141842110E0
2.376859115E2,1.156311454E0,1.563351338E0,1.981277715E0
2.376959465E2,1.103402192E0,1.163248006E0,1.777875301E0
2.377059805E2,8.256751627E-1,5.489763665E-1,1.445807247E0
2.377160145E2,6.471291172E-1,-3.758590221E-3,1.194337066E0
2.377260495E2,4.699248614E-1,-5.305354178E-1,9.328848119E-1
2.377360835E2,1.376722540E-1,-1.067171236E0,6.473290189E-1
2.377461175E2,-3.003643783E-1,-1.719747984E0,5.004072006E-1
2.377561515E2,-5.314641749E-1,-2.363018305E0,5.368985040E-1
2.377661865E2,-6.517781653E-1,-2.962198865E0,6.569590907E-1
2.377762205E2,-7.858788668E-1,-3.590945871E0,7.614046879E-1
2.377862545E2,-7.826479147E-1,-4.202401491E0,7.802841778E-1
2.377962885E2,-7.238442942E-1,-4.706029776E0,8.194992605E-1
2.378063235E2,-5.447532150E-1,-5.091930807E0,8.968003285E-1
2.378163575E2,-4.192673624E-1,-5.397855375E0,9.563355088E-1
2.378263915E2,-3.532995871E-1,-5.689536127E0,9.982860652E-1
2.378364255E2,-2.089987832E-1,-5.907858295E0,9.627042961E-1
2.378464605E2,-4.832906462E-2,-5.957853159E0,7.503274302E-1
2.378564945E2,1.659706581E-1,-5.857067626E0,5.210243368E-1
2.378665285E2,4.747522496E-1,-5.774193869E0,3.183236627E-1
2.378765625E2,9.193536240E-1,-5.506774970E0,2.068661575E-1
2.378865975E2,1.267981578E0,-5.125989084E0,2.629375935E-2
2.378966315E2,1.488533144E0,-4.637437259E0,-2.702467592E-1
2.379066655E2,1.553623618E0,-4.120963225E0,-6.260227152E-1
2.379166995E2,1.657605531E0,-3.449615160E0,-8.150304528E-1
2.379267345E2,1.768694588E0,-2.686091588E0,-8.587957656E-1
2.379367685E2,1.832833281E0,-1.803298264E0,-9.283600903E-1
2.379468025E2,1.810307614E0,-7.768862146E-1,-1.044308038E0
2.379568375E2,1.609905846E0,3.894684166E-1,-1.131895820E0
2.379668715E2,1.306496603E0,1.508078778E0,-1.026037828E0
2.379769055E2,9.194556579E-1,2.536969462E0,-7.861313935E-1
2.379869395E2,4.975354868E-1,3.529912049E0,-4.717393255E-1
2.379969745E2,7.123560503E-2,4.517392167E0,-4.190347894E-1
2.380070085E2,-2.557187672E-1,4.816439826E0,-6.534297113E-1
2.380170425E2,8.959206149E-2,4.142420168E0,-1.322283500E0
2.380270765E2,9.435748377E-1,3.447009641E0,-2.321576164E0
2.380371115E2,1.362614086E0,3.380171873E0,-3.234492588E0
2.380471455E2,1.217528585E0,3.778766039E0,-3.642338219E0
2.380571795E2,7.667456809E-1,4.594077231E0,-3.523730958E0
2.380672135E2,2.323432070E-1,5.430150132E0,-3.137569141E0
2.380772485E2,-1.222747810E-1,6.227595157E0,-2.588415020E0
2.380872825E2,-4.523084432E-2,7.347039331E0,-1.622161463E0
2.380973165E2,9.025133505E-2,7.643107833E0,-4.365941973E-1
2.381073515E2,4.877162576E-2,6.431614451E0,7.616395998E-1
2.381173855E2,-3.232065994E-1,4.836993958E0,1.662478015E0
2.381274195E2,-6.538944188E-1,3.418021485E0,2.288890374E0
2.381374535E2,-1.123955009E0,2.075515974E0,2.716719303E0
2.381474885E2,-1.540062609E0,9.572956216E-1,2.849510740E0
2.381575225E2,-2.057675826E0,9.578090072E-2,2.600467593E0
2.381675565E2,-3.006288333E0,-1.815893751E-1,2.175593408E0
2.381775905E2,-4.165785057E0,-6.603377581E-2,1.929809207E0
2.381876255E2,-4.934508559E0,2.293979645E-1,1.781902717E0
2.381976595E2,-4.858084865E0,6.895820224E-1,1.606547059E0
2.382076935E2,-4.087787293E0,1.040288077E0,1.297728703E0
2.382177275E2,-3.202709755E0,1.179295689E0,8.190268055E-1
2.382277625E2,-2.558121472E0,1.282218379E0,2.540134268E-1
2.382377965E2,-1.901081252E0,9.972367823E-1,-4.821098010E-1
2.382478305E2,-8.778420474E-1,7.645994604E-1,-8.404518807E-1
2.382578655E2,-2.267579466E-2,5.347354728E-1,-5.676455028E-1
2.382678995E2,6.020130976E-1,1.025215709E-1,-1.528717987E-1
2.382779335E2,9.796368094E-1,-1.466072381E-1,9.483584449E-2
2.382879675E2,1.165067951E0,-4.131057858E-1,2.757288162E-1
2.382980025E2,1.232409749E0,-1.091113245E0,3.977308246E-1
2.383080365E2,1.253211073E0,-1.900742113E0,5.773577280E-1
2.383180705E2,1.235108970E0,-2.642131636E0,7.952904721E-1
2.383281045E2,1.239414860E0,-3.317604327E0,9.633287787E-1
2.383381395E2,1.237993694E0,-3.929149409E0,1.049569509E0
2.383481735E2,1.184057661E0,-4.466485139E0,1.042116501E0
2.383582075E2,1.170625437E0,-4.983344504E0,1.070316599E0
2.383682427E2,1.209468930E0,-5.333779832E0,1.134262773E0
2.383782767E2,1.121424041E0,-5.687997724E0,1.133961203E0
2.383883107E2,9.723679894E-1,-6.122297913E0,1.096220788E0
2.383983447E2,7.723251671E-1,-6.416809886E0,1.046924082E0
2.384083797E2,6.063603562E-1,-6.518241536E0,8.117267029E-1
2.384184137E2,5.580703948E-1,-6.451685019E0,4.374208474E-1
2.384284477E2,5.691598586E-1,-6.145140646E0,5.248490006E-2
2.384384817E2,6.596393812E-1,-5.654481484E0,-1.738622797E-1
2.384485167E2,6.273669170E-1,-5.085979511E0,-3.686866812E-1
2.384585507E2,4.825134782E-1,-4.389883105E0,-6.985294318E-1
2.384685847E2,3.059508082E-1,-3.484910708E0,-9.245759185E-1
2.384786197E2,1.252886552E-1,-2.395381474E0,-1.137329199E0
2.384886537E2,1.588834673E-3,-1.228401191E0,-1.303153750E0
2.384986877E2,-1.665608615E-2,1.544542015E-2,-1.590619243E0
2.385087217E2,1.020922391E-1,1.225852974E0,-1.929353124E0
2.385187567E2,3.424147759E-1,2.183011186E0,-2.320085124E0
2.385287907E2,4.074988177E-1,2.724179181E0,-2.578921480E0
2.385388247E2,1.948586809E-1,2.899685113E0,-2.657133837E0
2.385488587E2,-1.071201868E-1,3.028233810E0,-2.584781560E0
2.385588937E2,-3.860296690E-1,2.901268539E0,-2.567138171E0
2.385689277E2,-4.364591997E-1,2.651136348E0,-2.487980905E0
2.385789617E2,-4.646199750E-1,2.550664226E0,-2.479501272E0
2.385889967E2,-3.943762039E-1,2.836789538E0,-2.582365490E0
2.385990307E2,-5.626461335E-2,3.619530569E0,-2.878724307E0
2.386090647E2,3.872428932E-1,4.512717903E0,-3.150813085E0
2.386190987E2,9.486635233E-1,5.337254832E0,-3.025357565E0
2.386291337E2,1.544010795E0,5.966950842E0,-2.302197322E0
2.386391677E2,1.608983886E0,6.102134374E0,-1.426639781E0
2.386492017E2,8.897618888E-1,6.097972911E0,-6.946490733E-1
2.386592357E2,-4.687347338E-2,5.968198637E0,-4.737648010E-2
2.386692707E2,-6.633724630E-1,5.452781780E0,9.502299924E-1
2.386793047E2,-8.277681005E-1,4.665402737E0,1.934997003E0
2.386893387E2,-9.099930357E-1,3.773054479E0,2.311455803E0
2.386993737E2,-1.116458293E0,2.780812388E0,2.240994515E0
2.387094077E2,-1.251662145E0,2.085125288E0,2.240606114E0
2.387194417E2,-1.279189521E0,1.768530720E0,2.440520371E0
2.387294757E2,-1.054300637E0,1.688532039E0,2.740639093E0
2.387395107E2,-5.930731799E-1,1.523381526E0,2.969490927E0
2.387495447E2,2.588095688E-1,1.416421334E0,3.042261865E0
2.387595787E2,1.003604400E0,1.456892837E0,2.976789422E0
2.387696137E2,1.163743630E0,1.392059494E0,2.714582731E0
2.387796477E2,1.168053832E0,1.092085052E0,2.381995589E0
2.387896817E2,1.351687686E0,8.081740808E-1,2.168044507E0
2.387997157E2,1.577408044E0,5.728745216E-1,1.939739972E0
2.388097507E2,1.269446744E0,-4.754020214E-2,1.476329566E0
2.388197847E2,7.811060771E-1,-8.194662237E-1,9.757013409E-1
2.388298187E2,6.593882433E-1,-1.356359904E0,6.328755789E-1
2.388398527E2,5.817123688E-1,-1.882510495E0,4.197679572E-1
2.388498877E2,4.971281552E-1,-2.417533650E0,3.614327717E-1
2.388599217E2,3.681398204E-1,-2.917733713E0,4.304417570E-1
2.388699557E2,2.565290451E-1,-3.354241226E0,4.626610847E-1
2.388799907E2,1.755185035E-1,-3.788989896E0,5.115249503E-1
2.388900247E2,7.788959026E-2,-4.141477012E0,5.419760799E-1
2.389000587E2,-7.182427347E-3,-4.430624165E0,6.287861824E-1
2.389100927E2,-7.535248339E-2,-4.680974457E0,7.278052711E-1
2.389201277E2,-1.028495266E-1,-4.840090644E0,8.209116554E-1
2.389301617E2,-1.271718241E-2,-4.940438220E0,9.720618877E-1
2.389401957E2,6.686978146E-2,-4.995639444E0,1.085091051E0
2.389502307E2,4.227960840E-2,-4.945374439E0,1.129802371E0
2.389602647E2,1.468932400E-1,-4.779392452E0,9.635135508E-1
2.389702987E2,2.887738082E-1,-4.463259230E0,7.620174761E-1
2.389803327E2,3.273863353E-1,-4.144792968E0,4.917730558E-1
2.389903677E2,3.832679560E-1,-3.855844036E0,1.760127394E-1
2.390004017E2,6.418052273E-1,-3.520484583E0,-1.354576211E-1
2.390104357E2,1.019673864E0,-3.102259560E0,-5.297052594E-1
2.390204707E2,1.323915020E0,-2.648179411E0,-9.480700310E-1
2.390305047E2,1.555023733E0,-2.094967906E0,-1.241638702E0
2.390405387E2,1.586188808E0,-1.386291801E0,-1.373452631E0
2.390505727E2,1.496757253E0,-5.776019955E-1,-1.455576482E0
2.390606077E2,1.330056935E0,1.768542999E-1,-1.547051640E0
2.390706417E2,1.100680313E0,9.200242996E-1,-1.455272719E0
2.390806757E2,8.404723459E-1,1.707202199E0,-1.251153291E0
2.390907107E2,5.394097370E-1,2.528154200E0,-9.951974197E-1
2.391007447E2,3.012650688E-1,3.257258722E0,-7.474460685E-1
2.391107787E2,-5.290765375E-2,3.565911017E0,-5.724622929E-1
2.391208127E2,-2.501770686E-1,3.507189769E0,-8.645777848E-1
2.391308477E2,5.188102886E-2,3.253810619E0,-1.496058218E0
2.391408817E2,6.654727829E-1,3.320267733E0,-2.366964591E0
2.391509157E2,9.349114569E-1,3.909237301E0,-2.962271955E0
2.391609507E2,7.223710151E-1,4.720602207E0,-3.274776396E0
2.391709847E2,2.935021591E-1,5.533317820E0,-3.304549248E0
2.391810187E2,-4.324059829E-2,6.232936004E0,-3.001949699E0
2.391910527E2,1.715090677E-2,6.598353068E0,-2.205147283E0
2.392010877E2,2.931937185E-1,5.917889194E0,-9.299775763E-1
2.392111217E2,3.307867835E-1,3.964142656E0,4.643706644E-1
2.392211557E2,-4.419691041E-2,2.579613791E0,1.672330574E0
2.392311907E2,-7.087531422E-1,1.751950940E0,2.685908277E0
2.392412247E2,-1.392198512E0,1.226849924E0,3.317982641E0
2.392512587E2,-1.883125183E0,1.091434842E0,3.502893820E0
2.392612927E2,-2.082282664E0,1.409411107E0,3.243817728E0
2.392713277E2,-2.377372050E0,1.803747330E0,2.715073897E0
2.392813617E2,-2.995607224E0,1.994020405E0,2.040481796E0
2.392913957E2,-3.538198138E0,2.186017824E0,1.529591707E0
2.393014307E2,-3.685831563E0,2.423722928E0,1.182799487E0
2.393114647E2,-3.730907748E0,2.489990008E0,1.007703445E0
2.393214987E2,-3.582402504E0,1.914385421E0,7.307918827E-1
2.393315327E2,-2.874194176E0,1.226402612E0,2.707659920E-1
2.393415677E2,-1.914752919E0,8.851351333E-1,-2.591519599E-1
2.393516017E2,-1.087144009E0,6.943083268E-1,-6.769575915E-1
2.393616357E2,8.197767109E-2,6.511441809E-1,-4.948577544E-1
2.393716709E2,9.846921659E-1,5.266745013E-1,-3.057238631E-1
2.393817049E2,1.411075663E0,1.967821956E-1,-1.886427252E-1
2.393917389E2,1.545279056E0,-4.167322290E-1,4.352082610E-2
2.394017729E2,1.468117298E0,-1.228894111E0,2.821598764E-1
2.394118079E2,1.458516170E0,-2.079172238E0,5.260225368E-1
2.394218419E2,1.480755762E0,-2.894664109E0,7.820171463E-1
2.394318759E2,1.449680442E0,-3.533078316E0,1.047377826E0
2.394419109E2,1.356117391E0,-4.143535817E0,1.288999979E0
2.394519449E2,1.341737918E0,-4.645745568E0,1.388927579E0
2.394619789E2,1.412647102E0,-4.957947122E0,1.394837068E0
2.394720139E2,1.342888065E0,-5.199107931E0,1.336582282E0
2.394820479E2,1.212299567E0,-5.405185445E0,1.172426526E0
2.394920819E2,1.069600315E0,-5.591517497E0,1.011629119E0
2.395021159E2,9.535031176E-1,-5.716751992E0,7.801893067E-1
2.395121509E2,8.450885765E-1,-5.727162960E0,5.753018470E-1
2.395221849E2,7.133633794E-1,-5.731189937E0,2.493052487E-1
2.395322189E2,6.133539185E-1,-5.603816530E0,-8.976192310E-2
2.395422539E2,5.276860696E-1,-5.374107494E0,-2.859382010E-1
2.395522879E2,3.988686928E-1,-4.994679916E0,-4.051956725E-1
2.395623219E2,3.568690199E-1,-4.499899637E0,-6.934282478E-1
2.395723559E2,1.901492603E-1,-3.955433813E0,-9.087976456E-1
2.395823909E2,-9.034503669E-2,-3.324865984E0,-9.732187593E-1
2.395924249E2,-2.469507211E-1,-2.528485152E0,-1.170969254E0
2.396024589E2,-3.935721387E-1,-1.709037639E0,-1.478989026E0
2.396124939E2,-3.008548866E-1,-7.365620613E-1,-1.850416882E0
2.396225279E2,-3.477470711E-2,3.268207633E-1,-2.056685600E0
2.396325619E2,2.450698180E-1,1.332096298E0,-2.111168932E0
2.396425959E2,3.014701599E-1,2.350277807E0,-2.110965303E0
2.396526309E2,1.250102547E-1,3.175958451E0,-1.975818608E0
2.396626649E2,-8.348142877E-2,3.691990435E0,-1.710419337E0
2.396726989E2,-2.524741472E-1,3.719293424E0,-1.592409661E0
2.396827339E2,-4.957212420E-1,3.613974545E0,-1.779111257E0
2.396927679E2,-7.463317354E-1,3.514195903E0,-2.041361217E0
2.397028019E2,-8.845496077E-1,3.608097509E0,-2.325472748E0
2.397128369E2,-8.485999757E-1,4.223061458E0,-2.518775851E0
2.397228709E2,-7.336290248E-1,5.294459061E0,-2.635274606E0
2.397329049E2,-5.444898710E-1,6.084720781E0,-2.752458655E0
2.397429389E2,-3.462101305E-1,6.389230324E0,-2.619103546E0
2.397529739E2,-3.353306548E-1,6.640244860E0,-1.908999112E0
2.397630079E2,-4.866169810E-1,6.752459945E0,-8.891626223E-1
2.397730419E2,-5.398832153E-1,6.253876052E0,1.927033241E-1
2.397830769E2,-3.972541304E-1,5.114748396E0,1.181652117E0
2.397931109E2,-2.601475214E-1,3.679296715E0,1.790452370E0
2.398031449E2,-2.202342812E-1,2.461792980E0,2.250040012E0
2.398131789E2,-2.045847201E-1,1.675082858E0,2.807644676E0
2.398232139E2,-9.963765107E-2,1.492176690E0,3.357965902E0
2.398332479E2,1.790935642E-1,1.802981345E0,3.660110246E0
2.398432819E2,5.632262503E-1,2.155408235E0,3.831807886E0
2.398533169E2,1.070622701E0,2.329086912E0,3.613329012E0
2.398633509E2,1.416170780E0,2.381635255E0,3.113455224E0
2.398733849E2,1.318082276E0,2.154407777E0,2.528242493E0
2.398834199E2,9.028162363E-1,1.692906926E0,1.993676151E0
2.398934539E2,6.801990686E-1,1.161733577E0,1.592152676E0
2.399034879E2,5.097153832E-1,6.186073494E-1,1.200829815E0
2.399135219E2,3.315978654E-1,-8.660311103E-3,7.967671864E-1
2.399235569E2,2.139844847E-1,-6.756475228E-1,5.862067580E-1
2.399335909E2,1.897067723E-1,-1.352876133E0,4.760743050E-1
2.399436249E2,1.651177686E-1,-1.997156267E0,4.372090320E-1
2.399536599E2,9.175816253E-2,-2.615004648E0,4.882214570E-1
2.399636939E2,3.636310324E-3,-3.265712042E0,5.713127303E-1
2.399737279E2,-5.998673156E-2,-3.841312535E0,6.704113412E-1
2.399837629E2,-1.514421545E-1,-4.369830079E0,7.834589235E-1
2.399937969E2,-2.055921223E-1,-4.792974949E0,8.828393702E-1
2.400038309E2,-1.670453764E-1,-5.140245765E0,1.001262152E0
2.400138649E2,-1.042002334E-1,-5.399993117E0,1.087170321E0
2.400238999E2,-6.349732675E-2,-5.572898793E0,1.147783874E0
2.400339339E2,1.126800118E-1,-5.614178381E0,1.164575908E0
2.400439679E2,3.669447957E-1,-5.436193230E0,9.341219366E-1
2.400540029E2,4.365243231E-1,-5.202754254E0,7.775453420E-1
2.400640369E2,6.000629050E-1,-4.935717763E0,7.126282382E-1
2.400740709E2,8.799870984E-1,-4.461845373E0,6.059972441E-1
2.400841059E2,9.377682602E-1,-3.961542984E0,4.061487687E-1
2.400941399E2,8.928428598E-1,-3.571652398E0,6.785474494E-2
2.401041739E2,9.503878672E-1,-3.215320153E0,-2.628427224E-1
2.401142079E2,1.001907246E0,-2.789884343E0,-6.797411585E-1
2.401242429E2,1.109743497E0,-2.375937143E0,-1.063721963E0
2.401342769E2,1.169872901E0,-1.924416904E0,-1.276898582E0
2.401443109E2,1.213755377E0,-1.370439414E0,-1.355099244E0
2.401543459E2,1.148436131E0,-7.743812674E-1,-1.341974438E0
2.401643799E2,8.865292557E-1,-2.398106861E-1,-1.337375164E0
2.401744139E2,4.742610835E-1,3.068472594E-1,-1.236968092E0
2.401844489E2,1.649733424E-2,1.119649411E0,-1.011066471E0
2.401944829E2,-3.888471499E-1,2.075203732E0,-6.622287476E-1
2.402045169E2,-6.722251475E-1,2.993147593E0,-3.497441876E-1
2.402145519E2,-4.284205207E-1,3.631875211E0,-3.207655330E-1
2.402245859E2,3.519697841E-1,3.866418725E0,-8.314859064E-1
2.402346199E2,1.237536149E0,3.817018524E0,-1.782921448E0
2.402446539E2,1.815070317E0,4.058365273E0,-2.670120503E0
2.402546889E2,1.631630883E0,4.549558285E0,-3.151945106E0
2.402647229E2,1.037133212E0,5.099740348E0,-3.206079798E0
2.402747569E2,5.413844879E-1,5.928786650E0,-2.842516301E0
2.402847919E2,5.377935666E-1,6.755174223E0,-2.029254119E0
2.402948259E2,6.846927269E-1,6.791085482E0,-1.174159641E0
2.403048599E2,4.987119466E-1,5.813877168E0,-4.283801749E-1
2.403148949E2,1.791985948E-1,4.476829448E0,5.491282479E-1
2.403249289E2,-2.351410997E-1,2.904266991E0,1.670267530E0
2.403349629E2,-6.345832582E-1,1.433668866E0,2.600251831E0
2.403449969E2,-1.029908831E0,4.701056135E-1,3.217307621E0
2.403550319E2,-1.612350128E0,2.262118167E-1,3.317786175E0
2.403650659E2,-2.327150607E0,4.907860458E-1,2.648979310E0
2.403750999E2,-3.067485584E0,1.127096425E0,1.659906556E0
2.403851349E2,-3.804610732E0,2.174994653E0,9.636939374E-1
2.403951689E2,-4.509332950E0,3.124630423E0,6.667311037E-1
2.404052029E2,-4.446625071E0,3.759945606E0,3.252655502E-1
2.404152379E2,-3.863532832E0,3.700275940E0,-5.476604506E-2
