"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.476385279E2,-4.711334809E-1,-4.505030569E0,4.456468566E-1
5.476485629E2,-1.388015706E-1,-4.099685792E0,3.486778016E-1
5.476585979E2,2.988930727E-1,-3.520293379E0,1.838762212E-1
5.476686319E2,5.818291669E-1,-2.911499412E0,-8.131386593E-2
5.476786669E2,8.151332907E-1,-2.348273966E0,-3.670132081E-1
5.476887019E2,9.580740322E-1,-1.779516469E0,-6.005778985E-1
5.476987369E2,1.128382082E0,-1.071558986E0,-9.566021419E-1
5.477087709E2,1.309599136E0,-3.931141555E-1,-1.191297684E0
5.477188059E2,1.432463170E0,2.144659299E-1,-1.118025347E0
5.477288409E2,1.543032848E0,7.820235783E-1,-8.109701463E-1
5.477388759E2,1.604666302E0,1.553216944E0,-5.995783170E-1
5.477489099E2,1.634283326E0,2.394365228E0,-6.288667278E-1
5.477589449E2,1.759525131E0,3.232769998E0,-7.667091358E-1
5.477689799E2,1.647638952E0,3.938500276E0,-1.151708379E0
5.477790149E2,1.132341670E0,4.232253281E0,-1.832006339E0
5.477890489E2,6.794401731E-1,4.115336450E0,-2.570755259E0
5.477990839E2,5.814359782E-1,4.073886707E0,-3.120143269E0
5.478091182E2,7.241965158E-1,4.197570521E0,-3.274434918E0
5.478191532E2,1.033138467E0,4.461659431E0,-3.123425896E0
5.478291872E2,1.238597419E0,4.949863932E0,-2.759696338E0
5.478392222E2,1.304915516E0,5.772174241E0,-1.854963677E0
5.478492572E2,1.458156712E0,6.546973584E0,-4.721639796E-1
5.478592922E2,1.759434206E0,6.524617925E0,6.868421634E-1
5.478693262E2,1.445922583E0,5.354829808E0,1.246061390E0
5.478793612E2,5.507815847E-1,3.747738374E0,1.694399135E0
5.478893962E2,-1.979711903E-1,2.280062687E0,2.249688009E0
5.478994312E2,-7.523820687E-1,1.186859647E0,2.575761645E0
5.479094652E2,-1.095658870E0,6.693828160E-1,2.732009772E0
5.479195002E2,-1.721418242E0,5.128768265E-1,2.719618353E0
5.479295352E2,-2.557908341E0,4.930091572E-1,2.679954350E0
5.479395702E2,-3.278592873E0,6.954871255E-1,2.609526976E0
5.479496042E2,-3.710224392E0,1.176508906E0,2.298473815E0
5.479596392E2,-4.043102579E0,1.798039863E0,1.779449226E0
5.479696742E2,-4.426798916E0,2.142312226E0,1.211547834E0
5.479797092E2,-4.019479243E0,2.024675018E0,6.033276247E-1
5.479897432E2,-2.891190863E0,1.732566251E0,-2.404360458E-2
5.479997782E2,-2.028668374E0,1.492080211E0,-3.930358028E-1
5.480098132E2,-1.268958648E0,1.196302316E0,-4.267894399E-1
5.480198482E2,-8.402215735E-1,4.618493450E-1,-2.414408898E-1
5.480298822E2,-3.320384897E-1,-4.951603478E-1,-6.491476491E-2
5.480399172E2,5.189173292E-1,-1.056256823E0,1.055375648E-1
5.480499522E2,1.100454318E0,-1.629853476E0,1.217166643E-1
5.480599872E2,1.402295484E0,-2.217108055E0,8.100147843E-2
5.480700212E2,1.461466090E0,-2.738534680E0,1.250545473E-1
5.480800562E2,1.406172626E0,-3.240625148E0,2.483302255E-1
5.480900912E2,1.211752267E0,-3.793274735E0,4.770168762E-1
5.481001262E2,9.152669319E-1,-4.217137059E0,7.092600958E-1
5.481101602E2,4.199095329E-1,-4.685420095E0,8.475679421E-1
5.481201952E2,-1.598361249E-1,-5.200748075E0,7.928929675E-1
5.481302302E2,-4.963089602E-1,-5.477837684E0,7.874550569E-1
5.481402652E2,-5.872786988E-1,-5.493271410E0,7.947278237E-1
5.481502992E2,-5.641995925E-1,-5.388364175E0,6.879003632E-1
5.481603342E2,-4.851557618E-1,-5.288192015E0,3.845326357E-1
5.481703692E2,-3.290313763E-1,-5.231583951E0,2.832237773E-1
5.481804042E2,-2.577413922E-1,-5.097928296E0,4.068985279E-1
5.481904382E2,-2.773655981E-1,-4.901444893E0,3.792328656E-1
5.482004732E2,-4.168504158E-1,-4.548076601E0,1.852913935E-1
5.482105082E2,-5.648940224E-1,-4.040621898E0,-2.007135710E-1
5.482205432E2,-7.227844863E-1,-3.576737722E0,-4.664205520E-1
5.482305772E2,-7.733657522E-1,-3.031479599E0,-6.830120909E-1
5.482406122E2,-7.541346254E-1,-2.348615443E0,-9.043384127E-1
5.482506472E2,-5.314379355E-1,-1.572722670E0,-1.153450996E0
5.482606822E2,-3.188897462E-1,-6.900188094E-1,-1.435443642E0
5.482707162E2,-2.365636542E-1,1.245778531E-1,-1.792469805E0
5.482807512E2,-5.627572306E-2,1.036811907E0,-2.049050306E0
5.482907862E2,1.359696910E-2,1.927768528E0,-2.167900811E0
5.483008212E2,-5.156586394E-2,2.778857664E0,-2.087512121E0
5.483108552E2,-2.487910592E-1,3.646507868E0,-1.863901731E0
5.483208902E2,-4.813755369E-1,4.221226017E0,-1.902333140E0
5.483309252E2,-4.813524404E-1,4.217769143E0,-2.129391049E0
5.483409602E2,-4.508372837E-1,3.700106370E0,-2.396801616E0
5.483509942E2,-1.446206465E-1,3.578938614E0,-2.584804949E0
5.483610292E2,3.557630190E-1,3.913228610E0,-2.714328961E0
5.483710642E2,7.630942409E-1,4.362028139E0,-2.810232946E0
5.483810992E2,1.235819699E0,4.883620825E0,-2.726010529E0
5.483911332E2,1.606772323E0,5.451384881E0,-2.357482746E0
5.484011682E2,1.663563551E0,5.828444921E0,-1.635552757E0
5.484112032E2,1.181446149E0,5.712759513E0,-7.761361630E-1
5.484212382E2,6.361887574E-1,5.200841045E0,3.635550186E-2
5.484312722E2,1.677491619E-1,4.397200896E0,6.332978940E-1
5.484413072E2,-2.752069522E-1,3.563264567E0,1.090971158E0
5.484513422E2,-4.656693310E-1,2.801572343E0,1.487050875E0
5.484613772E2,-4.012470478E-1,1.951874844E0,1.904654485E0
5.484714112E2,-2.548767681E-1,1.224081852E0,2.333515155E0
5.484814462E2,-4.432788804E-2,7.870732337E-1,2.804531618E0
5.484914812E2,2.448357832E-1,6.723315668E-1,3.106606965E0
5.485015162E2,4.760908234E-1,7.082551056E-1,3.134321598E0
5.485115502E2,5.095383587E-1,6.439550292E-1,2.922779860E0
5.485215852E2,6.001134834E-1,6.173069286E-1,2.692120067E0
5.485316202E2,8.179743066E-1,4.851148313E-1,2.480069622E0
5.485416552E2,1.009908868E0,4.678608674E-1,2.279495068E0
5.485516892E2,8.465854637E-1,4.486732292E-1,1.987260293E0
5.485617242E2,5.185630976E-1,2.358299017E-1,1.559370407E0
5.485717592E2,2.179505780E-1,-1.207046574E-1,1.054799112E0
5.485817942E2,-5.809325695E-2,-6.217321014E-1,5.898774938E-1
5.485918282E2,-2.257751758E-1,-1.145022234E0,3.320597224E-1
5.486018632E2,-3.788710691E-1,-1.712259455E0,1.158416744E-1
5.486118982E2,-5.895345546E-1,-2.223398489E0,-1.302350342E-1
5.486219332E2,-8.874211022E-1,-2.745547246E0,-1.325775750E-1
5.486319672E2,-1.130148087E0,-3.264905126E0,1.475496630E-1
5.486420022E2,-1.337883433E0,-3.742430272E0,4.408096012E-1
5.486520372E2,-1.573530756E0,-4.191128059E0,5.771026433E-1
5.486620722E2,-1.580590976E0,-4.560035911E0,6.055177724E-1
5.486721062E2,-1.455763739E0,-4.924607468E0,8.188369171E-1
5.486821412E2,-1.355049250E0,-5.046038935E0,1.012801047E0
5.486921762E2,-1.324780115E0,-5.015969043E0,1.145448496E0
5.487022112E2,-1.287305456E0,-4.919590557E0,1.244493313E0
5.487122452E2,-1.112770893E0,-4.622208771E0,1.204105571E0
5.487222802E2,-7.667410031E-1,-4.233211640E0,1.071468354E0
5.487323152E2,-4.098452322E-1,-3.872500999E0,8.522118008E-1
5.487423502E2,-1.407620689E-1,-3.497786862E0,5.479015021E-1
5.487523842E2,-5.487845778E-2,-3.147397141E0,2.249049640E-1
5.487624192E2,4.406724840E-2,-2.843806781E0,-1.378679895E-1
5.487724542E2,2.207549027E-1,-2.465621152E0,-5.034908760E-1
5.487824892E2,3.530161433E-1,-2.013245466E0,-7.742308478E-1
5.487925242E2,3.863745817E-1,-1.488990542E0,-9.221785600E-1
5.488025582E2,2.905901726E-1,-9.657518649E-1,-1.107234749E0
5.488125936E2,1.757302458E-1,-5.004281044E-1,-1.488774780E0
5.488226286E2,1.459079842E-1,6.574901640E-2,-1.820846197E0
5.488326636E2,2.577884623E-1,8.714427084E-1,-1.838408748E0
5.488426976E2,4.575386314E-1,1.913230596E0,-1.554260087E0
5.488527326E2,6.745422529E-1,3.052942974E0,-1.218920954E0
5.488627676E2,8.220229919E-1,3.976632308E0,-9.609734472E-1
5.488728026E2,9.401029804E-1,4.289521496E0,-9.073135491E-1
5.488828366E2,1.224196312E0,3.740467361E0,-1.562257909E0
5.488928716E2,1.639191918E0,3.206269832E0,-2.365106345E0
5.489029066E2,1.758227195E0,3.311171220E0,-2.739316453E0
5.489129416E2,1.739375041E0,3.886107470E0,-2.690785732E0
5.489229756E2,1.474738977E0,4.854581798E0,-2.492390875E0
5.489330106E2,9.899633577E-1,5.890666312E0,-2.215948552E0
5.489430456E2,5.434942364E-1,6.687280447E0,-1.477244071E0
5.489530806E2,4.722923990E-2,6.588557228E0,-3.621778531E-1
5.489631146E2,1.597711477E-1,5.374685199E0,8.758041465E-1
5.489731496E2,5.685226583E-1,3.595797306E0,1.747779536E0
5.489831846E2,4.999646395E-1,1.945399638E0,2.222299798E0
5.489932196E2,2.359716236E-1,7.744210285E-1,2.549472563E0
5.490032536E2,-5.436629286E-1,4.932518166E-1,2.725481941E0
5.490132886E2,-1.773247523E0,7.264358532E-1,2.641848046E0
5.490233236E2,-2.850424075E0,1.486010216E0,2.564083586E0
5.490333586E2,-3.605505730E0,2.226827297E0,2.579559996E0
5.490433926E2,-3.698334079E0,2.662346630E0,2.512269069E0
5.490534276E2,-2.730541829E0,2.760046002E0,1.896421605E0
5.490634626E2,-1.747123479E0,2.536984665E0,1.118642521E0
5.490734976E2,-9.632290837E-1,2.453551914E0,6.753522384E-1
5.490835316E2,-4.543211645E-1,2.133511582E0,4.215891456E-1
5.490935666E2,-3.793754280E-1,1.682726923E0,2.594563805E-1
5.491036016E2,-5.126825528E-1,1.040813742E0,-1.387544274E-1
5.491136366E2,-4.057347127E-1,2.296453017E-1,-3.372602360E-1
5.491236706E2,1.325155214E-1,-5.755928922E-1,-2.291240955E-1
5.491337056E2,7.713007350E-1,-1.342045335E0,-8.947409391E-2
5.491437406E2,1.183202360E0,-2.057141098E0,-1.235119057E-1
5.491537756E2,1.202544145E0,-2.659847530E0,-1.161385667E-1
5.491638096E2,9.103149249E-1,-3.258022369E0,-7.101092577E-2
5.491738446E2,6.365233643E-1,-3.727413452E0,4.588310122E-2
5.491838796E2,4.542262568E-1,-4.169830745E0,3.817097461E-1
5.491939146E2,3.259853424E-1,-4.576083595E0,6.889177787E-1
5.492039486E2,2.243334717E-1,-4.926000860E0,8.233885360E-1
5.492139836E2,8.263058580E-2,-5.259416113E0,7.601589386E-1
5.492240186E2,-1.319864215E-1,-5.597698004E0,7.146946442E-1
5.492340536E2,-3.246888685E-1,-5.788438856E0,8.395058012E-1
5.492440876E2,-4.488981277E-1,-5.797115539E0,9.271076167E-1
5.492541226E2,-7.039229766E-1,-5.769383950E0,9.218183716E-1
5.492641576E2,-1.050861963E0,-5.670032154E0,8.138951428E-1
5.492741926E2,-1.201153970E0,-5.396316388E0,6.053202827E-1
5.492842266E2,-1.030491579E0,-4.744116785E0,3.144924939E-1
5.492942616E2,-8.820081154E-1,-4.051914625E0,2.579908490E-2
5.493042966E2,-8.453084318E-1,-3.428427774E0,-2.680984922E-1
5.493143316E2,-8.552648514E-1,-2.807000313E0,-6.679426467E-1
5.493243656E2,-8.508924497E-1,-2.181641768E0,-1.149825576E0
5.493344006E2,-7.854719737E-1,-1.516840246E0,-1.612974172E0
5.493444356E2,-6.377365154E-1,-7.071236694E-1,-2.052494316E0
5.493544706E2,-4.070627616E-1,2.036509198E-1,-2.470599471E0
5.493645046E2,-2.488427339E-1,1.095336689E0,-2.817679667E0
5.493745396E2,-1.176308493E-1,1.851762326E0,-3.059788309E0
5.493845746E2,5.763841666E-2,2.714473388E0,-3.034878001E0
5.493946096E2,2.114767601E-1,3.557150719E0,-2.814577135E0
5.494046436E2,2.880076037E-1,4.069925219E0,-2.524710774E0
5.494146786E2,3.553697938E-1,3.909168888E0,-2.118097737E0
5.494247136E2,7.003926471E-2,3.133555028E0,-1.845396463E0
5.494347486E2,-1.406455632E-1,2.869622823E0,-1.626345439E0
5.494447826E2,4.917471819E-2,3.141619508E0,-1.553173821E0
5.494548176E2,5.647068384E-1,3.602274851E0,-1.764603145E0
5.494648526E2,1.116853419E0,4.189601351E0,-1.990525378E0
5.494748876E2,1.682306216E0,4.986863358E0,-1.922801757E0
5.494849216E2,2.042530514E0,5.874705167E0,-1.516354927E0
5.494949566E2,1.872154052E0,6.363234188E0,-9.915532887E-1
5.495049916E2,1.018741672E0,5.904174550E0,-1.747826314E-1
5.495150266E2,4.501277241E-1,4.899984258E0,5.606158340E-1
5.495250606E2,1.056770208E-1,4.063853470E0,9.183894181E-1
5.495350956E2,-3.115300021E-1,3.202734606E0,1.180337809E0
5.495451306E2,-6.249647346E-1,1.901112826E0,1.242745142E0
5.495551656E2,-8.105508278E-1,6.060416830E-1,1.307415347E0
5.495652006E2,-7.003900158E-1,3.060210478E-1,1.706625663E0
5.495752346E2,-2.959101887E-1,8.950531805E-1,2.433054207E0
5.495852696E2,3.942895921E-1,1.348322321E0,3.156105984E0
5.495953046E2,1.146352768E0,1.395265523E0,3.637328324E0
5.496053396E2,1.705650640E0,1.242736809E0,3.876399922E0
5.496153736E2,1.937550774E0,1.317811550E0,3.738369380E0
5.496254086E2,2.043349856E0,1.422200722E0,3.097435023E0
5.496354436E2,2.047986113E0,1.453036013E0,2.245681497E0
5.496454786E2,1.817239050E0,1.198844100E0,1.536933618E0
5.496555126E2,1.002671331E0,5.567905855E-1,1.170251216E0
5.496655476E2,3.709056996E-1,-8.474018812E-2,8.830874383E-1
5.496755826E2,1.126426627E-1,-6.597436810E-1,5.625033152E-1
5.496856176E2,-1.269398358E-1,-1.275787026E0,2.849851048E-1
5.496956516E2,-4.531888877E-1,-1.905932102E0,8.713155314E-2
5.497056866E2,-8.637471879E-1,-2.656943218E0,1.151959956E-1
5.497157216E2,-1.211843192E0,-3.375577131E0,2.076735118E-1
5.497257566E2,-1.333979540E0,-4.044375225E0,2.041217668E-1
5.497357906E2,-1.404815780E0,-4.630276759E0,1.749217951E-1
5.497458256E2,-1.487121187E0,-5.183267239E0,2.322689474E-1
5.497558606E2,-1.511219902E0,-5.649680920E0,5.580161619E-1
5.497658956E2,-1.456231370E0,-5.888612185E0,9.629627430E-1
5.497759296E2,-1.384891977E0,-5.909979665E0,1.313599362E0
5.497859646E2,-1.329336850E0,-5.856237906E0,1.552188857E0
5.497959996E2,-1.154707416E0,-5.768915003E0,1.475761217E0
5.498060350E2,-8.673630329E-1,-5.295355439E0,1.182115070E0
5.498160690E2,-7.221404155E-1,-4.868475952E0,6.891211157E-1
5.498261040E2,-5.911951639E-1,-4.461807366E0,1.965483069E-1
5.498361390E2,-3.189845442E-1,-3.809268624E0,-1.254729156E-1
5.498461740E2,1.694186881E-2,-2.871928380E0,-4.068866142E-1
5.498562080E2,4.520380095E-1,-1.835742125E0,-7.063321026E-1
5.498662430E2,9.266635937E-1,-7.738240278E-1,-1.010768555E0
5.498762780E2,1.409769833E0,2.587077177E-1,-1.160429063E0
5.498863130E2,1.764721844E0,1.108142091E0,-1.176153322E0
5.498963470E2,1.989066060E0,1.850825602E0,-1.157953279E0
5.499063820E2,2.112037098E0,2.861424442E0,-1.165404970E0
5.499164170E2,1.992239051E0,3.916012470E0,-1.207874467E0
5.499264520E2,1.570119929E0,4.463115973E0,-1.169920263E0
5.499364860E2,1.136479745E0,4.415654123E0,-1.309861676E0
5.499465210E2,7.159477025E-1,3.387143508E0,-1.465949589E0
5.499565560E2,6.869868089E-1,2.330835230E0,-1.770784822E0
5.499665910E2,1.078725992E0,1.543603536E0,-2.275475546E0
5.499766260E2,1.495610760E0,1.050631217E0,-2.718784540E0
5.499866600E2,1.393169588E0,1.081204553E0,-2.810217451E0
5.499966950E2,1.103488292E0,1.776890484E0,-2.492114886E0
5.500067300E2,1.053208231E0,2.840838150E0,-2.120016793E0
5.500167650E2,8.802866951E-1,4.096593200E0,-1.654496566E0
5.500267990E2,8.358125536E-1,5.516079059E0,-1.006206557E0
5.500368340E2,1.177292140E0,6.689145709E0,-3.109958589E-1
5.500468690E2,1.800243240E0,7.183678651E0,1.427422285E-1
5.500569040E2,1.826909175E0,6.172654134E0,9.864356594E-1
5.500669380E2,9.183797702E-1,3.600991972E0,2.060894426E0
5.500769730E2,3.150185606E-1,1.722252932E0,2.313011162E0
5.500870080E2,-8.810127731E-2,7.709542143E-1,2.244015187E0
5.500970430E2,-5.019967296E-1,2.707190681E-1,2.267150280E0
5.501070770E2,-1.123664402E0,3.759584248E-1,2.211945402E0
5.501171120E2,-1.937274932E0,7.938963497E-1,2.330185458E0
5.501271470E2,-2.829427601E0,1.100075857E0,2.604500710E0
5.501371820E2,-3.649521231E0,1.229867672E0,2.571798402E0
5.501472160E2,-4.103116646E0,1.375597828E0,1.948232614E0
5.501572510E2,-4.120734015E0,1.402414913E0,1.043722001E0
5.501672860E2,-3.366572419E0,1.256894673E0,5.215448121E-1
5.501773210E2,-2.350376186E0,9.636082757E-1,1.876758881E-1
5.501873550E2,-1.586208542E0,6.744505978E-1,-1.235469890E-1
5.501973900E2,-1.000458160E0,2.550976467E-1,-3.412926221E-1
5.502074250E2,-4.369741201E-1,-2.951364559E-1,-3.185260494E-1
5.502174600E2,1.047305759E-2,-9.787671822E-1,-2.234548545E-1
5.502274940E2,6.728845672E-1,-1.503857088E0,1.000117998E-1
5.502375290E2,1.289598442E0,-1.931088578E0,4.078831990E-1
5.502475640E2,1.679091709E0,-2.449289879E0,4.520131588E-1
5.502575990E2,1.805514944E0,-3.032355512E0,4.033409357E-1
5.502676330E2,1.607898204E0,-3.696899757E0,3.438256359E-1
5.502776680E2,1.431498818E0,-4.254037083E0,2.507473183E-1
5.502877030E2,1.305443812E0,-4.677869586E0,3.188556862E-1
5.502977380E2,1.045724526E0,-5.041179314E0,5.717723215E-1
5.503077730E2,5.993513719E-1,-5.390996591E0,7.914393497E-1
5.503178070E2,2.107855096E-1,-5.513653049E0,1.084627952E0
5.503278420E2,7.228057556E-2,-5.424146211E0,1.322223859E0
5.503378770E2,1.476188064E-2,-5.311092635E0,1.354038705E0
5.503479120E2,-1.467271791E-1,-5.205883684E0,1.208095857E0
5.503579460E2,-4.821727317E-1,-4.971869343E0,8.847598882E-1
5.503679810E2,-7.910196657E-1,-4.639909462E0,4.252469444E-1
5.503780160E2,-9.097769080E-1,-4.080526806E0,-3.796377853E-2
5.503880510E2,-8.465665334E-1,-3.411341625E0,-4.240329163E-1
5.503980850E2,-7.931139191E-1,-2.783134902E0,-8.775265901E-1
5.504081200E2,-7.154087354E-1,-2.127855570E0,-1.297638510E0
5.504181550E2,-6.173951485E-1,-1.468699535E0,-1.749450524E0
5.504281900E2,-3.849830905E-1,-7.741678441E-1,-2.280541428E0
5.504382240E2,-1.524168853E-1,3.047861159E-2,-2.672222869E0
5.504482590E2,8.209929317E-2,8.074256372E-1,-2.711746831E0
5.504582940E2,2.705573925E-1,1.549807432E0,-2.688372002E0
5.504683290E2,4.935470279E-1,2.256200784E0,-2.670031625E0
5.504783630E2,8.172330990E-1,3.004987035E0,-2.531803447E0
5.504883980E2,9.784045818E-1,3.564521134E0,-2.283771430E0
5.504984330E2,9.406852169E-1,3.642081526E0,-2.063248223E0
5.505084680E2,6.287400625E-1,3.048047100E0,-2.031888728E0
5.505185020E2,4.551598379E-1,2.622170995E0,-1.940727128E0
5.505285370E2,2.973892419E-1,2.394220217E0,-1.916466007E0
5.505385720E2,4.099102094E-1,2.419542169E0,-1.993348560E0
5.505486070E2,6.346717704E-1,2.871722558E0,-2.328147119E0
5.505586410E2,9.335329027E-1,3.527911132E0,-2.640182759E0
5.505686760E2,1.312857204E0,4.253192160E0,-2.653485174E0
5.505787110E2,1.898365074E0,5.082899197E0,-2.059152979E0
5.505887460E2,2.350345196E0,6.071795511E0,-1.120226093E0
5.505987800E2,2.457065214E0,6.705408570E0,-4.065148044E-1
5.506088150E2,2.044830955E0,6.242087481E0,2.297887047E-1
5.506188500E2,1.012224219E0,4.441657861E0,7.011842139E-1
5.506288850E2,-6.045611680E-2,2.939584758E0,9.583295555E-1
5.506389190E2,-7.387160294E-1,2.176416112E0,1.221146696E0
5.506489540E2,-1.152403321E0,1.441280186E0,1.399994458E0
5.506589890E2,-1.342864530E0,8.001417607E-1,1.887962000E0
5.506690240E2,-1.116321615E0,7.190262616E-1,2.684081315E0
5.506790590E2,-5.350219864E-1,1.097004899E0,3.249770193E0
5.506890930E2,1.011632627E-1,1.327815551E0,3.395032572E0
5.506991280E2,7.510328968E-1,1.452345457E0,3.155315441E0
5.507091630E2,1.130970352E0,1.494746541E0,2.729762102E0
5.507191980E2,1.370796387E0,1.290106857E0,2.239955027E0
5.507292320E2,1.630442583E0,1.006833233E0,1.827998511E0
5.507392670E2,1.643312158E0,8.425586325E-1,1.437585769E0
5.507493020E2,1.161028695E0,5.155577749E-1,1.037303073E0
5.507593370E2,4.014500923E-1,-1.837294561E-1,6.516476262E-1
5.507693710E2,-7.850939512E-2,-8.300619632E-1,3.388451238E-1
5.507794060E2,-4.293049121E-1,-1.409101204E0,6.040875435E-2
5.507894410E2,-6.977491209E-1,-2.070497893E0,-2.946542068E-1
5.507994760E2,-8.788704264E-1,-2.691437112E0,-4.764590518E-1
5.508095095E2,-1.198476018E0,-3.293554144E0,-3.502704370E-1
5.508195445E2,-1.460052380E0,-3.863626680E0,-6.036066100E-2
5.508295795E2,-1.692781649E0,-4.457537729E0,2.858062001E-1
5.508396145E2,-1.929556315E0,-5.087734260E0,6.099300814E-1
5.508496485E2,-1.981475204E0,-5.662824292E0,8.743937981E-1
5.508596835E2,-1.881402593E0,-6.018489370E0,1.256304835E0
5.508697185E2,-1.715593684E0,-6.199262474E0,1.679239790E0
5.508797535E2,-1.512142154E0,-6.139870550E0,1.799493627E0
5.508897885E2,-1.201706605E0,-5.907153706E0,1.747128156E0
5.508998225E2,-1.005268445E0,-5.488541597E0,1.674073190E0
5.509098575E2,-8.173770136E-1,-5.013405039E0,1.358125763E0
5.509198925E2,-4.188236319E-1,-4.425223677E0,9.993430225E-1
5.509299265E2,-1.160498352E-1,-3.876362500E0,5.859949426E-1
5.509399615E2,1.566710271E-1,-3.247730100E0,1.224651079E-1
5.509499965E2,5.705156817E-1,-2.545185969E0,-4.405701578E-1
5.509600315E2,1.051466199E0,-1.807903531E0,-1.105658048E0
5.509700665E2,1.523594365E0,-9.435780537E-1,-1.639998687E0
5.509801005E2,1.863301806E0,-1.500886703E-1,-1.906283665E0
5.509901355E2,2.040296293E0,6.547454810E-1,-1.976592779E0
5.510001705E2,1.919301029E0,1.392647139E0,-1.888568795E0
5.510102055E2,1.519318880E0,2.057098998E0,-1.694320782E0
5.510202395E2,1.156193194E0,2.700118473E0,-1.426040149E0
5.510302745E2,8.268204861E-1,3.055901665E0,-1.018413059E0
5.510403095E2,5.402911317E-1,3.310965398E0,-9.994854753E-1
5.510503445E2,3.232677758E-1,3.403657799E0,-1.366494298E0
5.510603785E2,4.167379300E-1,3.361874181E0,-1.935161748E0
5.510704135E2,8.070134816E-1,3.480787836E0,-2.484132267E0
5.510804485E2,1.361100972E0,4.258722457E0,-2.654226601E0
5.510904835E2,1.511877129E0,5.290883489E0,-2.565993286E0
5.511005175E2,1.449012544E0,6.412506920E0,-2.050416362E0
5.511105525E2,1.458144579E0,7.464064921E0,-1.102417667E0
5.511205875E2,1.297723733E0,7.621531023E0,-2.635937972E-1
5.511306225E2,1.231868151E0,6.756979843E0,1.031951702E-1
5.511406565E2,8.429936653E-1,5.278609014E0,2.585439956E-1
5.511506915E2,2.535734238E-1,3.790299087E0,5.869609027E-1
5.511607265E2,-2.151072963E-1,2.532451319E0,1.155244921E0
5.511707615E2,-6.088531704E-1,1.632268960E0,1.647449356E0
5.511807955E2,-1.199637567E0,1.242603493E0,2.050143735E0
5.511908305E2,-2.026927950E0,1.028735148E0,2.596556683E0
5.512008655E2,-2.852884583E0,8.627730417E-1,3.170314718E0
5.512109005E2,-3.485245754E0,9.153096896E-1,3.388028777E0
5.512209355E2,-3.674910133E0,1.220872900E0,3.077107762E0
5.512309695E2,-3.439209163E0,1.518580962E0,2.481023887E0
5.512410045E2,-2.769797988E0,1.677134646E0,1.730241251E0
5.512510395E2,-2.203047548E0,1.489110410E0,1.011950570E0
5.512610745E2,-1.782318893E0,1.262631376E0,3.420001352E-1
5.512711085E2,-1.392598023E0,1.028174985E0,-3.347858405E-1
5.512811435E2,-1.043818626E0,8.177652687E-1,-4.840358739E-1
5.512911785E2,-7.213937992E-1,4.787314260E-1,-1.439243893E-1
5.513012135E2,-3.335000378E-1,-1.799971783E-1,1.463021596E-1
5.513112475E2,-1.455698324E-1,-9.864375597E-1,3.092064647E-1
5.513212825E2,-3.778397664E-3,-1.672524701E0,5.322333030E-1
5.513313175E2,2.005923875E-1,-2.223072215E0,6.210618643E-1
5.513413525E2,3.252881716E-1,-2.736647199E0,5.170306885E-1
5.513513865E2,4.041124027E-1,-3.465418430E0,6.107989776E-1
5.513614215E2,4.549252184E-1,-4.153562037E0,8.593933511E-1
5.513714565E2,3.950053643E-1,-4.719113506E0,1.063682202E0
5.513814915E2,2.170930108E-1,-5.206638560E0,1.050944774E0
5.513915255E2,1.409595586E-2,-5.546353018E0,9.624762547E-1
5.514015605E2,-1.443771100E-1,-5.737559309E0,9.624633908E-1
5.514115955E2,-2.765927424E-1,-5.954367049E0,9.399773383E-1
5.514216305E2,-3.899290310E-1,-6.134115720E0,9.501058853E-1
5.514316645E2,-5.016320461E-1,-6.130097514E0,8.968038368E-1
5.514416995E2,-6.687946592E-1,-6.131672169E0,7.733737922E-1
5.514517345E2,-7.043851990E-1,-5.816337091E0,5.297518909E-1
5.514617695E2,-5.560507666E-1,-5.241777987E0,1.422007763E-1
5.514718035E2,-4.480221418E-1,-4.573591511E0,-2.208667307E-1
5.514818385E2,-5.038232171E-1,-3.933905534E0,-5.858604567E-1
5.514918735E2,-5.978261257E-1,-3.226094232E0,-9.709393685E-1
5.515019085E2,-5.945909344E-1,-2.536951920E0,-1.375653377E0
5.515119435E2,-5.403793515E-1,-1.923316458E0,-1.722772018E0
5.515219775E2,-4.153719474E-1,-1.219366658E0,-2.006653022E0
5.515320125E2,-1.893321119E-1,-3.917809904E-1,-2.169694883E0
5.515420475E2,1.680233963E-2,3.400764012E-1,-2.318771985E0
5.515520825E2,3.605573704E-1,9.952610081E-1,-2.305514009E0
5.515621165E2,6.278708739E-1,1.584220635E0,-2.202293111E0
5.515721515E2,6.147893368E-1,2.083142497E0,-1.916805145E0
5.515821865E2,4.953584953E-1,2.454059452E0,-1.595527396E0
5.515922215E2,2.815546896E-1,2.726629749E0,-1.481549960E0
5.516022555E2,2.622476220E-3,2.875023896E0,-1.612224705E0
5.516122905E2,-1.165662906E-1,2.923447028E0,-1.801621867E0
5.516223255E2,-8.459210739E-2,3.257861570E0,-1.908168662E0
5.516323605E2,1.523670378E-1,3.941920313E0,-2.099846384E0
5.516423945E2,6.079141076E-1,4.808396396E0,-2.467853619E0
5.516524295E2,1.069288659E0,5.820678649E0,-2.697449219E0
5.516624645E2,1.553923580E0,6.867117412E0,-2.589946990E0
5.516724995E2,1.976768049E0,7.745395516E0,-2.079879166E0
